"Row"	"Column"	"Gene"	"Size"	"Media"	"Time.Point"	"Temp"	"Array"	"Condition"	"Well"
18	23	"C1C1 rho c1e1 pr51"	242	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c23"
18	26	"C1C1 rho c1e1 pr52"	249	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c26"
18	27	"C1C1 rho c1e1 pr52"	237	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c27"
18	28	"C1C1 rho c1e1 pr52"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c28"
18	29	"C1C1 rho c1e1 pr52"	236	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c29"
18	30	"C1C1 rho c1e1 pr52"	246	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c30"
18	31	"C1C1 rho c1e1 pr52"	252	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c31"
18	34	"C1C1 rho c1e1 pr53"	247	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c34"
18	35	"C1C1 rho c1e1 pr53"	272	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c35"
18	36	"C1C1 rho c1e1 pr53"	272	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c36"
18	37	"C1C1 rho c1e1 pr53"	274	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c37"
18	38	"C1C1 rho c1e1 pr53"	280	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c38"
18	39	"C1C1 rho c1e1 pr53"	260	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c39"
18	42	"C1C1 rho c1e1 pr54"	0	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c42"
18	43	"C1C1 rho c1e1 pr54"	268	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c43"
18	44	"C1C1 rho c1e1 pr54"	296	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c44"
18	45	"C1C1 rho c1e1 pr54"	302	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c45"
18	46	"C1C1 rho c1e1 pr54"	291	"YPEG"	0	"37"	"1"	"YPEG_37"	"r18c46"
19	3	"C1C1 rho c1e1 pr49"	228	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c3"
19	4	"C1C1 rho c1e1 pr49"	233	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c4"
19	5	"C1C1 rho c1e1 pr49"	235	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c5"
19	6	"C1C1 rho c1e1 pr49"	255	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c6"
19	7	"C1C1 rho c1e1 pr49"	247	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c7"
19	10	"C1C1 rho c1e1 pr50"	241	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c10"
19	11	"C1C1 rho c1e1 pr50"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c11"
19	12	"C1C1 rho c1e1 pr50"	259	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c12"
19	13	"C1C1 rho c1e1 pr50"	247	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c13"
19	14	"C1C1 rho c1e1 pr50"	246	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c14"
19	15	"C1C1 rho c1e1 pr50"	253	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c15"
19	18	"C1C1 rho c1e1 pr51"	239	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c18"
19	19	"C1C1 rho c1e1 pr51"	228	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c19"
19	20	"C1C1 rho c1e1 pr51"	238	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c20"
19	21	"C1C1 rho c1e1 pr51"	238	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c21"
19	22	"C1C1 rho c1e1 pr51"	236	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c22"
19	23	"C1C1 rho c1e1 pr51"	246	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c23"
19	26	"C1C1 rho c1e1 pr52"	259	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c26"
19	27	"C1C1 rho c1e1 pr52"	252	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c27"
19	28	"C1C1 rho c1e1 pr52"	236	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c28"
19	29	"C1C1 rho c1e1 pr52"	244	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c29"
19	30	"C1C1 rho c1e1 pr52"	248	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c30"
19	31	"C1C1 rho c1e1 pr52"	252	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c31"
19	34	"C1C1 rho c1e1 pr53"	0	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c34"
19	35	"C1C1 rho c1e1 pr53"	239	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c35"
19	36	"C1C1 rho c1e1 pr53"	247	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c36"
19	37	"C1C1 rho c1e1 pr53"	263	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c37"
19	38	"C1C1 rho c1e1 pr53"	272	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c38"
19	39	"C1C1 rho c1e1 pr53"	262	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c39"
19	42	"C1C1 rho c1e1 pr54"	0	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c42"
19	43	"C1C1 rho c1e1 pr54"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c43"
19	44	"C1C1 rho c1e1 pr54"	260	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c44"
19	45	"C1C1 rho c1e1 pr54"	266	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c45"
19	46	"C1C1 rho c1e1 pr54"	259	"YPEG"	0	"37"	"1"	"YPEG_37"	"r19c46"
22	3	"C1C1 rho c1e1 pr61"	219	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c3"
22	4	"C1C1 rho c1e1 pr61"	258	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c4"
22	5	"C1C1 rho c1e1 pr61"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c5"
22	6	"C1C1 rho c1e1 pr61"	246	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c6"
22	7	"C1C1 rho c1e1 pr61"	270	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c7"
22	10	"C1C1 rho c1e1 pr62"	263	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c10"
22	11	"C1C1 rho c1e1 pr62"	251	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c11"
22	12	"C1C1 rho c1e1 pr62"	262	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c12"
22	13	"C1C1 rho c1e1 pr62"	248	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c13"
22	14	"C1C1 rho c1e1 pr62"	268	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c14"
22	15	"C1C1 rho c1e1 pr62"	252	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c15"
22	18	"C1C1 rho c1e1 pr63"	250	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c18"
22	19	"C1C1 rho c1e1 pr63"	254	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c19"
22	20	"C1C1 rho c1e1 pr63"	258	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c20"
22	21	"C1C1 rho c1e1 pr63"	240	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c21"
22	22	"C1C1 rho c1e1 pr63"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c22"
22	23	"C1C1 rho c1e1 pr63"	250	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c23"
22	26	"C1C1 rho c1e1 pr64"	268	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c26"
22	27	"C1C1 rho c1e1 pr64"	273	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c27"
22	28	"C1C1 rho c1e1 pr64"	252	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c28"
22	29	"C1C1 rho c1e1 pr64"	264	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c29"
22	30	"C1C1 rho c1e1 pr64"	264	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c30"
22	31	"C1C1 rho c1e1 pr64"	236	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c31"
22	34	"C1C1 rho c1e1 pr65"	242	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c34"
22	35	"C1C1 rho c1e1 pr65"	255	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c35"
22	36	"C1C1 rho c1e1 pr65"	249	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c36"
22	37	"C1C1 rho c1e1 pr65"	233	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c37"
22	38	"C1C1 rho c1e1 pr65"	248	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c38"
22	39	"C1C1 rho c1e1 pr65"	257	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c39"
22	42	"C1C1 rho c1e1 pr66"	277	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c42"
22	43	"C1C1 rho c1e1 pr66"	260	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c43"
22	44	"C1C1 rho c1e1 pr66"	268	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c44"
22	45	"C1C1 rho c1e1 pr66"	253	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c45"
22	46	"C1C1 rho c1e1 pr66"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r22c46"
23	3	"C1C1 rho c1e1 pr61"	211	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c3"
23	4	"C1C1 rho c1e1 pr61"	213	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c4"
23	5	"C1C1 rho c1e1 pr61"	212	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c5"
23	6	"C1C1 rho c1e1 pr61"	266	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c6"
23	7	"C1C1 rho c1e1 pr61"	259	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c7"
23	10	"C1C1 rho c1e1 pr62"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c10"
23	11	"C1C1 rho c1e1 pr62"	273	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c11"
23	12	"C1C1 rho c1e1 pr62"	264	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c12"
23	13	"C1C1 rho c1e1 pr62"	241	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c13"
23	14	"C1C1 rho c1e1 pr62"	268	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c14"
23	15	"C1C1 rho c1e1 pr62"	278	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c15"
23	18	"C1C1 rho c1e1 pr63"	262	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c18"
23	19	"C1C1 rho c1e1 pr63"	253	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c19"
23	20	"C1C1 rho c1e1 pr63"	285	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c20"
23	21	"C1C1 rho c1e1 pr63"	261	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c21"
23	22	"C1C1 rho c1e1 pr63"	259	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c22"
23	23	"C1C1 rho c1e1 pr63"	251	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c23"
23	26	"C1C1 rho c1e1 pr64"	258	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c26"
23	27	"C1C1 rho c1e1 pr64"	280	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c27"
23	28	"C1C1 rho c1e1 pr64"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c28"
23	29	"C1C1 rho c1e1 pr64"	315	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c29"
23	30	"C1C1 rho c1e1 pr64"	281	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c30"
23	31	"C1C1 rho c1e1 pr64"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c31"
23	34	"C1C1 rho c1e1 pr65"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c34"
23	35	"C1C1 rho c1e1 pr65"	259	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c35"
23	36	"C1C1 rho c1e1 pr65"	257	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c36"
23	37	"C1C1 rho c1e1 pr65"	252	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c37"
23	38	"C1C1 rho c1e1 pr65"	268	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c38"
23	39	"C1C1 rho c1e1 pr65"	263	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c39"
23	42	"C1C1 rho c1e1 pr66"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c42"
23	43	"C1C1 rho c1e1 pr66"	230	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c43"
23	44	"C1C1 rho c1e1 pr66"	253	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c44"
23	45	"C1C1 rho c1e1 pr66"	250	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c45"
23	46	"C1C1 rho c1e1 pr66"	241	"YPEG"	0	"37"	"1"	"YPEG_37"	"r23c46"
26	3	"C1C1 rho c1e1 pr73"	197	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c3"
26	4	"C1C1 rho c1e1 pr73"	218	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c4"
26	5	"C1C1 rho c1e1 pr73"	238	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c5"
26	6	"C1C1 rho c1e1 pr73"	263	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c6"
26	7	"C1C1 rho c1e1 pr73"	226	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c7"
26	10	"C1C1 rho c1e1 pr74"	257	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c10"
26	11	"C1C1 rho c1e1 pr74"	257	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c11"
26	12	"C1C1 rho c1e1 pr74"	264	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c12"
26	13	"C1C1 rho c1e1 pr74"	265	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c13"
26	14	"C1C1 rho c1e1 pr74"	250	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c14"
26	15	"C1C1 rho c1e1 pr74"	271	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c15"
26	18	"C1C1 rho c1e1 pr75"	251	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c18"
26	19	"C1C1 rho c1e1 pr75"	265	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c19"
26	20	"C1C1 rho c1e1 pr75"	265	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c20"
26	21	"C1C1 rho c1e1 pr75"	261	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c21"
26	22	"C1C1 rho c1e1 pr75"	271	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c22"
26	23	"C1C1 rho c1e1 pr75"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c23"
26	26	"C1C1 rho c1e1 pr76"	269	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c26"
26	27	"C1C1 rho c1e1 pr76"	244	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c27"
26	28	"C1C1 rho c1e1 pr76"	252	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c28"
26	29	"C1C1 rho c1e1 pr76"	240	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c29"
26	30	"C1C1 rho c1e1 pr76"	256	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c30"
26	31	"C1C1 rho c1e1 pr76"	232	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c31"
26	34	"C1C1 rho c1e1 pr77"	263	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c34"
26	35	"C1C1 rho c1e1 pr77"	248	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c35"
26	36	"C1C1 rho c1e1 pr77"	293	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c36"
26	37	"C1C1 rho c1e1 pr77"	250	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c37"
26	38	"C1C1 rho c1e1 pr77"	282	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c38"
26	39	"C1C1 rho c1e1 pr77"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c39"
26	42	"C1C1 rho c1e1 pr78"	261	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c42"
26	43	"C1C1 rho c1e1 pr78"	265	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c43"
26	44	"C1C1 rho c1e1 pr78"	255	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c44"
26	45	"C1C1 rho c1e1 pr78"	239	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c45"
26	46	"C1C1 rho c1e1 pr78"	245	"YPEG"	0	"37"	"1"	"YPEG_37"	"r26c46"
27	3	"C1C1 rho c1e1 pr73"	231	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c3"
27	4	"C1C1 rho c1e1 pr73"	216	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c4"
27	5	"C1C1 rho c1e1 pr73"	238	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c5"
27	6	"C1C1 rho c1e1 pr73"	228	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c6"
27	7	"C1C1 rho c1e1 pr73"	239	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c7"
27	10	"C1C1 rho c1e1 pr74"	265	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c10"
27	11	"C1C1 rho c1e1 pr74"	271	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c11"
27	12	"C1C1 rho c1e1 pr74"	277	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c12"
27	13	"C1C1 rho c1e1 pr74"	261	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c13"
27	14	"C1C1 rho c1e1 pr74"	241	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c14"
27	15	"C1C1 rho c1e1 pr74"	273	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c15"
27	18	"C1C1 rho c1e1 pr75"	272	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c18"
27	19	"C1C1 rho c1e1 pr75"	272	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c19"
27	20	"C1C1 rho c1e1 pr75"	257	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c20"
27	21	"C1C1 rho c1e1 pr75"	267	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c21"
27	22	"C1C1 rho c1e1 pr75"	288	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c22"
27	23	"C1C1 rho c1e1 pr75"	251	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c23"
27	26	"C1C1 rho c1e1 pr76"	248	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c26"
27	27	"C1C1 rho c1e1 pr76"	238	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c27"
27	28	"C1C1 rho c1e1 pr76"	242	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c28"
27	29	"C1C1 rho c1e1 pr76"	266	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c29"
27	30	"C1C1 rho c1e1 pr76"	254	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c30"
27	31	"C1C1 rho c1e1 pr76"	242	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c31"
27	34	"C1C1 rho c1e1 pr77"	296	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c34"
27	35	"C1C1 rho c1e1 pr77"	268	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c35"
27	36	"C1C1 rho c1e1 pr77"	259	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c36"
27	37	"C1C1 rho c1e1 pr77"	246	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c37"
27	38	"C1C1 rho c1e1 pr77"	260	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c38"
27	39	"C1C1 rho c1e1 pr77"	254	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c39"
27	42	"C1C1 rho c1e1 pr78"	277	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c42"
27	43	"C1C1 rho c1e1 pr78"	249	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c43"
27	44	"C1C1 rho c1e1 pr78"	245	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c44"
27	45	"C1C1 rho c1e1 pr78"	242	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c45"
27	46	"C1C1 rho c1e1 pr78"	238	"YPEG"	0	"37"	"1"	"YPEG_37"	"r27c46"
30	3	"C1C1 rho c1e1 pr85"	191	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c3"
30	4	"C1C1 rho c1e1 pr85"	222	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c4"
30	5	"C1C1 rho c1e1 pr85"	195	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c5"
30	6	"C1C1 rho c1e1 pr85"	213	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c6"
30	7	"C1C1 rho c1e1 pr85"	209	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c7"
30	10	"C1C1 rho c1e1 pr86"	231	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c10"
30	11	"C1C1 rho c1e1 pr86"	258	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c11"
30	12	"C1C1 rho c1e1 pr86"	232	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c12"
30	13	"C1C1 rho c1e1 pr86"	246	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c13"
30	14	"C1C1 rho c1e1 pr86"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c14"
30	15	"C1C1 rho c1e1 pr86"	255	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c15"
30	18	"C1C1 rho c1e1 pr87"	242	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c18"
30	19	"C1C1 rho c1e1 pr87"	239	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c19"
30	20	"C1C1 rho c1e1 pr87"	237	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c20"
30	21	"C1C1 rho c1e1 pr87"	239	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c21"
30	22	"C1C1 rho c1e1 pr87"	241	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c22"
30	23	"C1C1 rho c1e1 pr87"	244	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c23"
30	26	"C1C1 rho c1e1 pr88"	241	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c26"
30	27	"C1C1 rho c1e1 pr88"	241	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c27"
30	28	"C1C1 rho c1e1 pr88"	234	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c28"
30	29	"C1C1 rho c1e1 pr88"	242	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c29"
30	30	"C1C1 rho c1e1 pr88"	228	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c30"
30	31	"C1C1 rho c1e1 pr88"	235	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c31"
30	34	"C1C1 rho c1e1 pr89"	224	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c34"
30	35	"C1C1 rho c1e1 pr89"	249	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c35"
30	36	"C1C1 rho c1e1 pr89"	230	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c36"
30	37	"C1C1 rho c1e1 pr89"	229	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c37"
30	38	"C1C1 rho c1e1 pr89"	227	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c38"
30	39	"C1C1 rho c1e1 pr89"	243	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c39"
30	42	"C1C1 rho c1e1 pr90"	224	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c42"
30	43	"C1C1 rho c1e1 pr90"	231	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c43"
30	44	"C1C1 rho c1e1 pr90"	229	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c44"
30	45	"C1C1 rho c1e1 pr90"	237	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c45"
30	46	"C1C1 rho c1e1 pr90"	216	"YPEG"	0	"37"	"1"	"YPEG_37"	"r30c46"
3	3	"Ref"	183	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c3"
3	4	"Ref"	193	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c4"
3	5	"Ref"	197	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c5"
3	6	"Ref"	196	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c6"
3	7	"Ref"	192	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c7"
3	10	"C1C1 rho c1e1 pr 2"	456	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c10"
3	11	"C1C1 rho c1e1 pr 2"	349	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c11"
3	12	"C1C1 rho c1e1 pr 2"	343	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c12"
3	13	"C1C1 rho c1e1 pr 2"	371	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c13"
3	14	"C1C1 rho c1e1 pr 2"	339	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c14"
3	15	"C1C1 rho c1e1 pr 2"	357	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c15"
3	18	"C1C1 rho c1e1 pr 3"	336	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c18"
3	19	"C1C1 rho c1e1 pr 3"	327	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c19"
3	20	"C1C1 rho c1e1 pr 3"	346	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c20"
3	21	"C1C1 rho c1e1 pr 3"	325	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c21"
3	22	"C1C1 rho c1e1 pr 3"	330	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c22"
3	23	"C1C1 rho c1e1 pr 3"	335	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c23"
3	26	"C1C1 rho c1e1 pr 4"	367	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c26"
3	27	"C1C1 rho c1e1 pr 4"	372	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c27"
3	28	"C1C1 rho c1e1 pr 4"	382	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c28"
3	29	"C1C1 rho c1e1 pr 4"	365	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c29"
3	30	"C1C1 rho c1e1 pr 4"	347	"YPEG"	4.5	"37"	"1"	"YPEG_37"	"r3c30"
