FileName	Array	Media	Temperature	TimePoint	TimePointByHour
test_-05-25-17_21-56-52.JPG	3	YPD	37	7	32.5
test_-05-25-17_21-57-06.JPG	4	YPD	37	7	32.5
test_-05-25-17_21-57-21.JPG	5	YPD	37	7	32.5
test_-05-25-17_21-57-36.JPG	6	YPD	37	7	32.5
test_-05-25-17_21-57-50.JPG	1	YPEG	37	7	32.5
test_-05-25-17_21-58-04.JPG	2	YPEG	37	7	32.5
test_-05-25-17_21-58-19.JPG	3	YPEG	37	7	32.5
test_-05-25-17_21-58-36.JPG	4	YPEG	37	7	32.5
test_-05-25-17_21-58-53.JPG	5	YPEG	37	7	32.5
test_-05-25-17_21-59-08.JPG	6	YPEG	37	7	32.5
test_-05-25-17_21-59-22.JPG	1	SOE	37	7	32.5
test_-05-25-17_21-59-37.JPG	2	SOE	37	7	32.5
test_-05-25-17_21-59-51.JPG	3	SOE	37	7	32.5
test_-05-25-17_22-00-09.JPG	4	SOE	37	7	32.5
test_-05-25-17_22-00-23.JPG	5	SOE	37	7	32.5
test_-05-25-17_22-00-40.JPG	6	SOE	37	7	32.5
test_-05-26-17_05-55-30.JPG	1	YPD	30	8	40.5
test_-05-26-17_05-55-46.JPG	2	YPD	30	8	40.5
test_-05-26-17_05-56-08.JPG	3	YPD	30	8	40.5
test_-05-26-17_05-56-29.JPG	4	YPD	30	8	40.5
test_-05-26-17_05-56-53.JPG	5	YPD	30	8	40.5
test_-05-26-17_05-57-16.JPG	6	YPD	30	8	40.5
test_-05-26-17_05-57-42.JPG	1	YPEG	30	8	40.5
test_-05-26-17_05-58-06.JPG	2	YPEG	30	8	40.5
test_-05-26-17_05-58-26.JPG	3	YPEG	30	8	40.5
test_-05-26-17_05-58-54.JPG	4	YPEG	30	8	40.5
test_-05-26-17_05-59-25.JPG	5	YPEG	30	8	40.5
test_-05-26-17_05-59-46.JPG	6	YPEG	30	8	40.5
test_-05-26-17_06-00-17.JPG	1	SOE	30	8	40.5
test_-05-26-17_06-00-39.JPG	2	SOE	30	8	40.5
test_-05-26-17_06-01-30.JPG	3	SOE	30	8	40.5
test_-05-26-17_06-01-48.JPG	4	SOE	30	8	40.5
test_-05-26-17_06-02-03.JPG	5	SOE	30	8	40.5
test_-05-26-17_06-02-17.JPG	6	SOE	30	8	40.5
test_-05-26-17_06-13-34.JPG	1	YPD	37	8	40.5
test_-05-26-17_06-13-48.JPG	2	YPD	37	8	40.5
test_-05-26-17_06-14-01.JPG	3	YPD	37	8	40.5
test_-05-26-17_06-14-16.JPG	4	YPD	37	8	40.5
test_-05-26-17_06-14-28.JPG	5	YPD	37	8	40.5
test_-05-26-17_06-14-40.JPG	6	YPD	37	8	40.5
test_-05-26-17_06-15-10.JPG	1	YPEG	37	8	40.5
test_-05-26-17_06-15-22.JPG	2	YPEG	37	8	40.5
test_-05-26-17_06-15-36.JPG	3	YPEG	37	8	40.5
test_-05-26-17_06-15-50.JPG	4	YPEG	37	8	40.5
test_-05-26-17_06-16-05.JPG	5	YPEG	37	8	40.5
test_-05-26-17_06-16-17.JPG	6	YPEG	37	8	40.5
test_-05-26-17_06-16-42.JPG	1	SOE	37	8	40.5
test_-05-26-17_06-16-58.JPG	2	SOE	37	8	40.5
