"Row"	"Column"	"Gene"	"Size"	"Media"	"Time.Point"	"Temp"	"Array"
8	10	"C1C1 rho c1e1 pr14"	227	"YPEG"	0	"37"	"1"
8	11	"C1C1 rho c1e1 pr14"	247	"YPEG"	0	"37"	"1"
8	12	"C1C1 rho c1e1 pr14"	254	"YPEG"	0	"37"	"1"
8	13	"C1C1 rho c1e1 pr14"	220	"YPEG"	0	"37"	"1"
8	14	"C1C1 rho c1e1 pr14"	234	"YPEG"	0	"37"	"1"
8	15	"C1C1 rho c1e1 pr14"	245	"YPEG"	0	"37"	"1"
8	16	"C1C1 rho c1e1 pr14"	246	"YPEG"	0	"37"	"1"
8	17	"C1C1 rho c1e1 pr15"	103	"YPEG"	0	"37"	"1"
8	18	"C1C1 rho c1e1 pr15"	89	"YPEG"	0	"37"	"1"
8	19	"C1C1 rho c1e1 pr15"	90	"YPEG"	0	"37"	"1"
8	20	"C1C1 rho c1e1 pr15"	106	"YPEG"	0	"37"	"1"
8	21	"C1C1 rho c1e1 pr15"	84	"YPEG"	0	"37"	"1"
8	22	"C1C1 rho c1e1 pr15"	82	"YPEG"	0	"37"	"1"
8	23	"C1C1 rho c1e1 pr15"	81	"YPEG"	0	"37"	"1"
8	24	"C1C1 rho c1e1 pr15"	95	"YPEG"	0	"37"	"1"
8	25	"C1C1 rho c1e1 pr16"	253	"YPEG"	0	"37"	"1"
8	26	"C1C1 rho c1e1 pr16"	249	"YPEG"	0	"37"	"1"
8	27	"C1C1 rho c1e1 pr16"	235	"YPEG"	0	"37"	"1"
8	28	"C1C1 rho c1e1 pr16"	238	"YPEG"	0	"37"	"1"
8	29	"C1C1 rho c1e1 pr16"	236	"YPEG"	0	"37"	"1"
8	30	"C1C1 rho c1e1 pr16"	250	"YPEG"	0	"37"	"1"
8	31	"C1C1 rho c1e1 pr16"	257	"YPEG"	0	"37"	"1"
8	32	"C1C1 rho c1e1 pr16"	263	"YPEG"	0	"37"	"1"
8	33	"C1C1 rho c1e1 pr17"	263	"YPEG"	0	"37"	"1"
8	34	"C1C1 rho c1e1 pr17"	266	"YPEG"	0	"37"	"1"
8	35	"C1C1 rho c1e1 pr17"	259	"YPEG"	0	"37"	"1"
8	36	"C1C1 rho c1e1 pr17"	271	"YPEG"	0	"37"	"1"
8	37	"C1C1 rho c1e1 pr17"	286	"YPEG"	0	"37"	"1"
8	38	"C1C1 rho c1e1 pr17"	263	"YPEG"	0	"37"	"1"
8	39	"C1C1 rho c1e1 pr17"	277	"YPEG"	0	"37"	"1"
8	40	"C1C1 rho c1e1 pr17"	282	"YPEG"	0	"37"	"1"
8	41	"C1C1 rho c1e1 pr18"	265	"YPEG"	0	"37"	"1"
8	42	"C1C1 rho c1e1 pr18"	258	"YPEG"	0	"37"	"1"
8	43	"C1C1 rho c1e1 pr18"	263	"YPEG"	0	"37"	"1"
8	44	"C1C1 rho c1e1 pr18"	259	"YPEG"	0	"37"	"1"
8	45	"C1C1 rho c1e1 pr18"	249	"YPEG"	0	"37"	"1"
8	46	"C1C1 rho c1e1 pr18"	255	"YPEG"	0	"37"	"1"
8	47	"C1C1 rho c1e1 pr18"	255	"YPEG"	0	"37"	"1"
8	48	"C1C1 rho c1e1 pr18"	212	"YPEG"	0	"37"	"1"
9	1	"C1C1 rho c1e1 pr25"	222	"YPEG"	0	"37"	"1"
9	2	"C1C1 rho c1e1 pr25"	240	"YPEG"	0	"37"	"1"
9	3	"C1C1 rho c1e1 pr25"	210	"YPEG"	0	"37"	"1"
9	4	"C1C1 rho c1e1 pr25"	203	"YPEG"	0	"37"	"1"
9	5	"C1C1 rho c1e1 pr25"	238	"YPEG"	0	"37"	"1"
9	6	"C1C1 rho c1e1 pr25"	223	"YPEG"	0	"37"	"1"
9	7	"C1C1 rho c1e1 pr25"	232	"YPEG"	0	"37"	"1"
9	8	"C1C1 rho c1e1 pr25"	218	"YPEG"	0	"37"	"1"
9	9	"C1C1 rho c1e1 pr26"	243	"YPEG"	0	"37"	"1"
9	10	"C1C1 rho c1e1 pr26"	235	"YPEG"	0	"37"	"1"
9	11	"C1C1 rho c1e1 pr26"	250	"YPEG"	0	"37"	"1"
9	12	"C1C1 rho c1e1 pr26"	240	"YPEG"	0	"37"	"1"
9	13	"C1C1 rho c1e1 pr26"	238	"YPEG"	0	"37"	"1"
9	14	"C1C1 rho c1e1 pr26"	247	"YPEG"	0	"37"	"1"
9	15	"C1C1 rho c1e1 pr26"	232	"YPEG"	0	"37"	"1"
9	16	"C1C1 rho c1e1 pr26"	251	"YPEG"	0	"37"	"1"
9	17	"C1C1 rho c1e1 pr27"	256	"YPEG"	0	"37"	"1"
9	18	"C1C1 rho c1e1 pr27"	239	"YPEG"	0	"37"	"1"
9	19	"C1C1 rho c1e1 pr27"	265	"YPEG"	0	"37"	"1"
9	20	"C1C1 rho c1e1 pr27"	240	"YPEG"	0	"37"	"1"
9	21	"C1C1 rho c1e1 pr27"	249	"YPEG"	0	"37"	"1"
9	22	"C1C1 rho c1e1 pr27"	235	"YPEG"	0	"37"	"1"
9	23	"C1C1 rho c1e1 pr27"	238	"YPEG"	0	"37"	"1"
9	24	"C1C1 rho c1e1 pr27"	222	"YPEG"	0	"37"	"1"
9	25	"C1C1 rho c1e1 pr28"	223	"YPEG"	0	"37"	"1"
9	26	"C1C1 rho c1e1 pr28"	228	"YPEG"	0	"37"	"1"
9	27	"C1C1 rho c1e1 pr28"	249	"YPEG"	0	"37"	"1"
9	28	"C1C1 rho c1e1 pr28"	226	"YPEG"	0	"37"	"1"
9	29	"C1C1 rho c1e1 pr28"	197	"YPEG"	0	"37"	"1"
9	30	"C1C1 rho c1e1 pr28"	243	"YPEG"	0	"37"	"1"
9	31	"C1C1 rho c1e1 pr28"	243	"YPEG"	0	"37"	"1"
9	32	"C1C1 rho c1e1 pr28"	239	"YPEG"	0	"37"	"1"
9	33	"C1C1 rho c1e1 pr29"	76	"YPEG"	0	"37"	"1"
9	34	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
9	35	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
9	36	"C1C1 rho c1e1 pr29"	1	"YPEG"	0	"37"	"1"
9	37	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
9	38	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
9	39	"C1C1 rho c1e1 pr29"	22	"YPEG"	0	"37"	"1"
9	40	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
9	41	"C1C1 rho c1e1 pr30"	256	"YPEG"	0	"37"	"1"
9	42	"C1C1 rho c1e1 pr30"	272	"YPEG"	0	"37"	"1"
9	43	"C1C1 rho c1e1 pr30"	266	"YPEG"	0	"37"	"1"
9	44	"C1C1 rho c1e1 pr30"	267	"YPEG"	0	"37"	"1"
9	45	"C1C1 rho c1e1 pr30"	247	"YPEG"	0	"37"	"1"
9	46	"C1C1 rho c1e1 pr30"	258	"YPEG"	0	"37"	"1"
9	47	"C1C1 rho c1e1 pr30"	247	"YPEG"	0	"37"	"1"
9	48	"C1C1 rho c1e1 pr30"	207	"YPEG"	0	"37"	"1"
10	1	"C1C1 rho c1e1 pr25"	181	"YPEG"	0	"37"	"1"
10	2	"C1C1 rho c1e1 pr25"	214	"YPEG"	0	"37"	"1"
10	3	"C1C1 rho c1e1 pr25"	195	"YPEG"	0	"37"	"1"
10	4	"C1C1 rho c1e1 pr25"	260	"YPEG"	0	"37"	"1"
10	5	"C1C1 rho c1e1 pr25"	237	"YPEG"	0	"37"	"1"
10	6	"C1C1 rho c1e1 pr25"	225	"YPEG"	0	"37"	"1"
10	7	"C1C1 rho c1e1 pr25"	234	"YPEG"	0	"37"	"1"
10	8	"C1C1 rho c1e1 pr25"	249	"YPEG"	0	"37"	"1"
10	9	"C1C1 rho c1e1 pr26"	242	"YPEG"	0	"37"	"1"
10	10	"C1C1 rho c1e1 pr26"	252	"YPEG"	0	"37"	"1"
10	11	"C1C1 rho c1e1 pr26"	234	"YPEG"	0	"37"	"1"
10	12	"C1C1 rho c1e1 pr26"	246	"YPEG"	0	"37"	"1"
10	13	"C1C1 rho c1e1 pr26"	242	"YPEG"	0	"37"	"1"
10	14	"C1C1 rho c1e1 pr26"	241	"YPEG"	0	"37"	"1"
10	15	"C1C1 rho c1e1 pr26"	243	"YPEG"	0	"37"	"1"
10	16	"C1C1 rho c1e1 pr26"	234	"YPEG"	0	"37"	"1"
10	17	"C1C1 rho c1e1 pr27"	241	"YPEG"	0	"37"	"1"
10	18	"C1C1 rho c1e1 pr27"	255	"YPEG"	0	"37"	"1"
10	19	"C1C1 rho c1e1 pr27"	249	"YPEG"	0	"37"	"1"
10	20	"C1C1 rho c1e1 pr27"	246	"YPEG"	0	"37"	"1"
10	21	"C1C1 rho c1e1 pr27"	237	"YPEG"	0	"37"	"1"
10	22	"C1C1 rho c1e1 pr27"	244	"YPEG"	0	"37"	"1"
10	23	"C1C1 rho c1e1 pr27"	242	"YPEG"	0	"37"	"1"
10	24	"C1C1 rho c1e1 pr27"	236	"YPEG"	0	"37"	"1"
10	25	"C1C1 rho c1e1 pr28"	246	"YPEG"	0	"37"	"1"
10	26	"C1C1 rho c1e1 pr28"	231	"YPEG"	0	"37"	"1"
10	27	"C1C1 rho c1e1 pr28"	229	"YPEG"	0	"37"	"1"
10	28	"C1C1 rho c1e1 pr28"	223	"YPEG"	0	"37"	"1"
10	29	"C1C1 rho c1e1 pr28"	224	"YPEG"	0	"37"	"1"
10	30	"C1C1 rho c1e1 pr28"	237	"YPEG"	0	"37"	"1"
10	31	"C1C1 rho c1e1 pr28"	257	"YPEG"	0	"37"	"1"
10	32	"C1C1 rho c1e1 pr28"	241	"YPEG"	0	"37"	"1"
10	33	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
10	34	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
10	35	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
10	36	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
10	37	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
10	38	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
10	39	"C1C1 rho c1e1 pr29"	4	"YPEG"	0	"37"	"1"
10	40	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
10	41	"C1C1 rho c1e1 pr30"	266	"YPEG"	0	"37"	"1"
10	42	"C1C1 rho c1e1 pr30"	11	"YPEG"	0	"37"	"1"
10	43	"C1C1 rho c1e1 pr30"	262	"YPEG"	0	"37"	"1"
10	44	"C1C1 rho c1e1 pr30"	263	"YPEG"	0	"37"	"1"
10	45	"C1C1 rho c1e1 pr30"	253	"YPEG"	0	"37"	"1"
10	46	"C1C1 rho c1e1 pr30"	265	"YPEG"	0	"37"	"1"
10	47	"C1C1 rho c1e1 pr30"	246	"YPEG"	0	"37"	"1"
10	48	"C1C1 rho c1e1 pr30"	225	"YPEG"	0	"37"	"1"
11	1	"C1C1 rho c1e1 pr25"	198	"YPEG"	0	"37"	"1"
11	2	"C1C1 rho c1e1 pr25"	198	"YPEG"	0	"37"	"1"
11	3	"C1C1 rho c1e1 pr25"	215	"YPEG"	0	"37"	"1"
11	4	"C1C1 rho c1e1 pr25"	210	"YPEG"	0	"37"	"1"
11	5	"C1C1 rho c1e1 pr25"	241	"YPEG"	0	"37"	"1"
11	6	"C1C1 rho c1e1 pr25"	246	"YPEG"	0	"37"	"1"
11	7	"C1C1 rho c1e1 pr25"	226	"YPEG"	0	"37"	"1"
11	8	"C1C1 rho c1e1 pr25"	243	"YPEG"	0	"37"	"1"
11	9	"C1C1 rho c1e1 pr26"	228	"YPEG"	0	"37"	"1"
11	10	"C1C1 rho c1e1 pr26"	237	"YPEG"	0	"37"	"1"
11	11	"C1C1 rho c1e1 pr26"	291	"YPEG"	0	"37"	"1"
11	12	"C1C1 rho c1e1 pr26"	238	"YPEG"	0	"37"	"1"
11	13	"C1C1 rho c1e1 pr26"	234	"YPEG"	0	"37"	"1"
11	14	"C1C1 rho c1e1 pr26"	225	"YPEG"	0	"37"	"1"
11	15	"C1C1 rho c1e1 pr26"	245	"YPEG"	0	"37"	"1"
11	16	"C1C1 rho c1e1 pr26"	235	"YPEG"	0	"37"	"1"
11	17	"C1C1 rho c1e1 pr27"	223	"YPEG"	0	"37"	"1"
11	18	"C1C1 rho c1e1 pr27"	237	"YPEG"	0	"37"	"1"
11	19	"C1C1 rho c1e1 pr27"	221	"YPEG"	0	"37"	"1"
11	20	"C1C1 rho c1e1 pr27"	245	"YPEG"	0	"37"	"1"
11	21	"C1C1 rho c1e1 pr27"	242	"YPEG"	0	"37"	"1"
11	22	"C1C1 rho c1e1 pr27"	232	"YPEG"	0	"37"	"1"
11	23	"C1C1 rho c1e1 pr27"	237	"YPEG"	0	"37"	"1"
11	24	"C1C1 rho c1e1 pr27"	241	"YPEG"	0	"37"	"1"
11	25	"C1C1 rho c1e1 pr28"	238	"YPEG"	0	"37"	"1"
11	26	"C1C1 rho c1e1 pr28"	234	"YPEG"	0	"37"	"1"
11	27	"C1C1 rho c1e1 pr28"	232	"YPEG"	0	"37"	"1"
11	28	"C1C1 rho c1e1 pr28"	231	"YPEG"	0	"37"	"1"
11	29	"C1C1 rho c1e1 pr28"	233	"YPEG"	0	"37"	"1"
11	30	"C1C1 rho c1e1 pr28"	232	"YPEG"	0	"37"	"1"
11	31	"C1C1 rho c1e1 pr28"	223	"YPEG"	0	"37"	"1"
11	32	"C1C1 rho c1e1 pr28"	249	"YPEG"	0	"37"	"1"
11	33	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	34	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	35	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	36	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	37	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	38	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	39	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	40	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
11	41	"C1C1 rho c1e1 pr30"	288	"YPEG"	0	"37"	"1"
11	42	"C1C1 rho c1e1 pr30"	276	"YPEG"	0	"37"	"1"
11	43	"C1C1 rho c1e1 pr30"	260	"YPEG"	0	"37"	"1"
11	44	"C1C1 rho c1e1 pr30"	276	"YPEG"	0	"37"	"1"
11	45	"C1C1 rho c1e1 pr30"	268	"YPEG"	0	"37"	"1"
11	46	"C1C1 rho c1e1 pr30"	260	"YPEG"	0	"37"	"1"
11	47	"C1C1 rho c1e1 pr30"	259	"YPEG"	0	"37"	"1"
11	48	"C1C1 rho c1e1 pr30"	221	"YPEG"	0	"37"	"1"
12	1	"C1C1 rho c1e1 pr25"	189	"YPEG"	0	"37"	"1"
12	2	"C1C1 rho c1e1 pr25"	221	"YPEG"	0	"37"	"1"
12	3	"C1C1 rho c1e1 pr25"	236	"YPEG"	0	"37"	"1"
12	4	"C1C1 rho c1e1 pr25"	230	"YPEG"	0	"37"	"1"
12	5	"C1C1 rho c1e1 pr25"	211	"YPEG"	0	"37"	"1"
12	6	"C1C1 rho c1e1 pr25"	214	"YPEG"	0	"37"	"1"
12	7	"C1C1 rho c1e1 pr25"	230	"YPEG"	0	"37"	"1"
12	8	"C1C1 rho c1e1 pr25"	240	"YPEG"	0	"37"	"1"
12	9	"C1C1 rho c1e1 pr26"	227	"YPEG"	0	"37"	"1"
12	10	"C1C1 rho c1e1 pr26"	236	"YPEG"	0	"37"	"1"
12	11	"C1C1 rho c1e1 pr26"	242	"YPEG"	0	"37"	"1"
12	12	"C1C1 rho c1e1 pr26"	243	"YPEG"	0	"37"	"1"
12	13	"C1C1 rho c1e1 pr26"	246	"YPEG"	0	"37"	"1"
12	14	"C1C1 rho c1e1 pr26"	230	"YPEG"	0	"37"	"1"
12	15	"C1C1 rho c1e1 pr26"	258	"YPEG"	0	"37"	"1"
12	16	"C1C1 rho c1e1 pr26"	243	"YPEG"	0	"37"	"1"
12	17	"C1C1 rho c1e1 pr27"	246	"YPEG"	0	"37"	"1"
12	18	"C1C1 rho c1e1 pr27"	244	"YPEG"	0	"37"	"1"
12	19	"C1C1 rho c1e1 pr27"	260	"YPEG"	0	"37"	"1"
12	20	"C1C1 rho c1e1 pr27"	241	"YPEG"	0	"37"	"1"
12	21	"C1C1 rho c1e1 pr27"	228	"YPEG"	0	"37"	"1"
12	22	"C1C1 rho c1e1 pr27"	234	"YPEG"	0	"37"	"1"
12	23	"C1C1 rho c1e1 pr27"	245	"YPEG"	0	"37"	"1"
12	24	"C1C1 rho c1e1 pr27"	233	"YPEG"	0	"37"	"1"
12	25	"C1C1 rho c1e1 pr28"	234	"YPEG"	0	"37"	"1"
12	26	"C1C1 rho c1e1 pr28"	248	"YPEG"	0	"37"	"1"
12	27	"C1C1 rho c1e1 pr28"	235	"YPEG"	0	"37"	"1"
12	28	"C1C1 rho c1e1 pr28"	226	"YPEG"	0	"37"	"1"
12	29	"C1C1 rho c1e1 pr28"	237	"YPEG"	0	"37"	"1"
12	30	"C1C1 rho c1e1 pr28"	241	"YPEG"	0	"37"	"1"
12	31	"C1C1 rho c1e1 pr28"	245	"YPEG"	0	"37"	"1"
12	32	"C1C1 rho c1e1 pr28"	248	"YPEG"	0	"37"	"1"
12	33	"C1C1 rho c1e1 pr29"	6	"YPEG"	0	"37"	"1"
12	34	"C1C1 rho c1e1 pr29"	13	"YPEG"	0	"37"	"1"
12	35	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
12	36	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
12	37	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
12	38	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
12	39	"C1C1 rho c1e1 pr29"	15	"YPEG"	0	"37"	"1"
12	40	"C1C1 rho c1e1 pr29"	0	"YPEG"	0	"37"	"1"
12	41	"C1C1 rho c1e1 pr30"	286	"YPEG"	0	"37"	"1"
12	42	"C1C1 rho c1e1 pr30"	271	"YPEG"	0	"37"	"1"
12	43	"C1C1 rho c1e1 pr30"	251	"YPEG"	0	"37"	"1"
12	44	"C1C1 rho c1e1 pr30"	277	"YPEG"	0	"37"	"1"
12	45	"C1C1 rho c1e1 pr30"	263	"YPEG"	0	"37"	"1"
12	46	"C1C1 rho c1e1 pr30"	281	"YPEG"	0	"37"	"1"
12	47	"C1C1 rho c1e1 pr30"	260	"YPEG"	0	"37"	"1"
12	48	"C1C1 rho c1e1 pr30"	230	"YPEG"	0	"37"	"1"
13	1	"C1C1 rho c1e1 pr37"	225	"YPEG"	0	"37"	"1"
13	2	"C1C1 rho c1e1 pr37"	199	"YPEG"	0	"37"	"1"
13	3	"C1C1 rho c1e1 pr37"	219	"YPEG"	0	"37"	"1"
13	4	"C1C1 rho c1e1 pr37"	245	"YPEG"	0	"37"	"1"
13	5	"C1C1 rho c1e1 pr37"	239	"YPEG"	0	"37"	"1"
13	6	"C1C1 rho c1e1 pr37"	241	"YPEG"	0	"37"	"1"
13	7	"C1C1 rho c1e1 pr37"	258	"YPEG"	0	"37"	"1"
13	8	"C1C1 rho c1e1 pr37"	241	"YPEG"	0	"37"	"1"
13	9	"C1C1 rho c1e1 pr38"	255	"YPEG"	0	"37"	"1"
13	10	"C1C1 rho c1e1 pr38"	278	"YPEG"	0	"37"	"1"
13	11	"C1C1 rho c1e1 pr38"	235	"YPEG"	0	"37"	"1"
13	12	"C1C1 rho c1e1 pr38"	249	"YPEG"	0	"37"	"1"
13	13	"C1C1 rho c1e1 pr38"	245	"YPEG"	0	"37"	"1"
13	14	"C1C1 rho c1e1 pr38"	258	"YPEG"	0	"37"	"1"
13	15	"C1C1 rho c1e1 pr38"	242	"YPEG"	0	"37"	"1"
13	16	"C1C1 rho c1e1 pr38"	262	"YPEG"	0	"37"	"1"
13	17	"C1C1 rho c1e1 pr39"	234	"YPEG"	0	"37"	"1"
13	18	"C1C1 rho c1e1 pr39"	253	"YPEG"	0	"37"	"1"
13	19	"C1C1 rho c1e1 pr39"	253	"YPEG"	0	"37"	"1"
13	20	"C1C1 rho c1e1 pr39"	240	"YPEG"	0	"37"	"1"
13	21	"C1C1 rho c1e1 pr39"	248	"YPEG"	0	"37"	"1"
13	22	"C1C1 rho c1e1 pr39"	237	"YPEG"	0	"37"	"1"
13	23	"C1C1 rho c1e1 pr39"	256	"YPEG"	0	"37"	"1"
13	24	"C1C1 rho c1e1 pr39"	243	"YPEG"	0	"37"	"1"
13	25	"C1C1 rho c1e1 pr40"	255	"YPEG"	0	"37"	"1"
13	26	"C1C1 rho c1e1 pr40"	247	"YPEG"	0	"37"	"1"
13	27	"C1C1 rho c1e1 pr40"	242	"YPEG"	0	"37"	"1"
13	28	"C1C1 rho c1e1 pr40"	247	"YPEG"	0	"37"	"1"
13	29	"C1C1 rho c1e1 pr40"	243	"YPEG"	0	"37"	"1"
13	30	"C1C1 rho c1e1 pr40"	229	"YPEG"	0	"37"	"1"
13	31	"C1C1 rho c1e1 pr40"	245	"YPEG"	0	"37"	"1"
13	32	"C1C1 rho c1e1 pr40"	242	"YPEG"	0	"37"	"1"
13	33	"C1C1 rho c1e1 pr41"	247	"YPEG"	0	"37"	"1"
13	34	"C1C1 rho c1e1 pr41"	239	"YPEG"	0	"37"	"1"
13	35	"C1C1 rho c1e1 pr41"	248	"YPEG"	0	"37"	"1"
13	36	"C1C1 rho c1e1 pr41"	267	"YPEG"	0	"37"	"1"
13	37	"C1C1 rho c1e1 pr41"	264	"YPEG"	0	"37"	"1"
13	38	"C1C1 rho c1e1 pr41"	270	"YPEG"	0	"37"	"1"
13	39	"C1C1 rho c1e1 pr41"	258	"YPEG"	0	"37"	"1"
13	40	"C1C1 rho c1e1 pr41"	275	"YPEG"	0	"37"	"1"
13	41	"C1C1 rho c1e1 pr42"	267	"YPEG"	0	"37"	"1"
13	42	"C1C1 rho c1e1 pr42"	28	"YPEG"	0	"37"	"1"
13	43	"C1C1 rho c1e1 pr42"	258	"YPEG"	0	"37"	"1"
13	44	"C1C1 rho c1e1 pr42"	300	"YPEG"	0	"37"	"1"
13	45	"C1C1 rho c1e1 pr42"	276	"YPEG"	0	"37"	"1"
13	46	"C1C1 rho c1e1 pr42"	255	"YPEG"	0	"37"	"1"
13	47	"C1C1 rho c1e1 pr42"	229	"YPEG"	0	"37"	"1"
13	48	"C1C1 rho c1e1 pr42"	186	"YPEG"	0	"37"	"1"
14	1	"C1C1 rho c1e1 pr37"	202	"YPEG"	0	"37"	"1"
14	2	"C1C1 rho c1e1 pr37"	218	"YPEG"	0	"37"	"1"
14	3	"C1C1 rho c1e1 pr37"	221	"YPEG"	0	"37"	"1"
14	4	"C1C1 rho c1e1 pr37"	226	"YPEG"	0	"37"	"1"
14	5	"C1C1 rho c1e1 pr37"	233	"YPEG"	0	"37"	"1"
14	6	"C1C1 rho c1e1 pr37"	283	"YPEG"	0	"37"	"1"
14	7	"C1C1 rho c1e1 pr37"	257	"YPEG"	0	"37"	"1"
14	8	"C1C1 rho c1e1 pr37"	285	"YPEG"	0	"37"	"1"
14	9	"C1C1 rho c1e1 pr38"	284	"YPEG"	0	"37"	"1"
14	10	"C1C1 rho c1e1 pr38"	280	"YPEG"	0	"37"	"1"
14	11	"C1C1 rho c1e1 pr38"	252	"YPEG"	0	"37"	"1"
14	12	"C1C1 rho c1e1 pr38"	262	"YPEG"	0	"37"	"1"
14	13	"C1C1 rho c1e1 pr38"	266	"YPEG"	0	"37"	"1"
14	14	"C1C1 rho c1e1 pr38"	271	"YPEG"	0	"37"	"1"
14	15	"C1C1 rho c1e1 pr38"	238	"YPEG"	0	"37"	"1"
14	16	"C1C1 rho c1e1 pr38"	259	"YPEG"	0	"37"	"1"
14	17	"C1C1 rho c1e1 pr39"	264	"YPEG"	0	"37"	"1"
14	18	"C1C1 rho c1e1 pr39"	235	"YPEG"	0	"37"	"1"
14	19	"C1C1 rho c1e1 pr39"	248	"YPEG"	0	"37"	"1"
14	20	"C1C1 rho c1e1 pr39"	254	"YPEG"	0	"37"	"1"
14	21	"C1C1 rho c1e1 pr39"	252	"YPEG"	0	"37"	"1"
14	22	"C1C1 rho c1e1 pr39"	236	"YPEG"	0	"37"	"1"
14	23	"C1C1 rho c1e1 pr39"	256	"YPEG"	0	"37"	"1"
14	24	"C1C1 rho c1e1 pr39"	273	"YPEG"	0	"37"	"1"
14	25	"C1C1 rho c1e1 pr40"	286	"YPEG"	0	"37"	"1"
14	26	"C1C1 rho c1e1 pr40"	262	"YPEG"	0	"37"	"1"
14	27	"C1C1 rho c1e1 pr40"	316	"YPEG"	0	"37"	"1"
14	28	"C1C1 rho c1e1 pr40"	421	"YPEG"	0	"37"	"1"
14	29	"C1C1 rho c1e1 pr40"	243	"YPEG"	0	"37"	"1"
14	30	"C1C1 rho c1e1 pr40"	253	"YPEG"	0	"37"	"1"
14	31	"C1C1 rho c1e1 pr40"	265	"YPEG"	0	"37"	"1"
14	32	"C1C1 rho c1e1 pr40"	256	"YPEG"	0	"37"	"1"
14	33	"C1C1 rho c1e1 pr41"	242	"YPEG"	0	"37"	"1"
14	34	"C1C1 rho c1e1 pr41"	252	"YPEG"	0	"37"	"1"
14	35	"C1C1 rho c1e1 pr41"	270	"YPEG"	0	"37"	"1"
14	36	"C1C1 rho c1e1 pr41"	273	"YPEG"	0	"37"	"1"
14	37	"C1C1 rho c1e1 pr41"	252	"YPEG"	0	"37"	"1"
14	38	"C1C1 rho c1e1 pr41"	262	"YPEG"	0	"37"	"1"
14	39	"C1C1 rho c1e1 pr41"	256	"YPEG"	0	"37"	"1"
14	40	"C1C1 rho c1e1 pr41"	281	"YPEG"	0	"37"	"1"
14	41	"C1C1 rho c1e1 pr42"	270	"YPEG"	0	"37"	"1"
14	42	"C1C1 rho c1e1 pr42"	271	"YPEG"	0	"37"	"1"
14	43	"C1C1 rho c1e1 pr42"	273	"YPEG"	0	"37"	"1"
14	44	"C1C1 rho c1e1 pr42"	275	"YPEG"	0	"37"	"1"
14	45	"C1C1 rho c1e1 pr42"	245	"YPEG"	0	"37"	"1"
14	46	"C1C1 rho c1e1 pr42"	270	"YPEG"	0	"37"	"1"
14	47	"C1C1 rho c1e1 pr42"	249	"YPEG"	0	"37"	"1"
14	48	"C1C1 rho c1e1 pr42"	210	"YPEG"	0	"37"	"1"
15	1	"C1C1 rho c1e1 pr37"	223	"YPEG"	0	"37"	"1"
15	2	"C1C1 rho c1e1 pr37"	223	"YPEG"	0	"37"	"1"
15	3	"C1C1 rho c1e1 pr37"	235	"YPEG"	0	"37"	"1"
15	4	"C1C1 rho c1e1 pr37"	269	"YPEG"	0	"37"	"1"
15	5	"C1C1 rho c1e1 pr37"	221	"YPEG"	0	"37"	"1"
15	6	"C1C1 rho c1e1 pr37"	218	"YPEG"	0	"37"	"1"
15	7	"C1C1 rho c1e1 pr37"	229	"YPEG"	0	"37"	"1"
15	8	"C1C1 rho c1e1 pr37"	236	"YPEG"	0	"37"	"1"
15	9	"C1C1 rho c1e1 pr38"	233	"YPEG"	0	"37"	"1"
15	10	"C1C1 rho c1e1 pr38"	235	"YPEG"	0	"37"	"1"
15	11	"C1C1 rho c1e1 pr38"	231	"YPEG"	0	"37"	"1"
15	12	"C1C1 rho c1e1 pr38"	235	"YPEG"	0	"37"	"1"
15	13	"C1C1 rho c1e1 pr38"	214	"YPEG"	0	"37"	"1"
